,profile_id,ai_infor_users_id,connection_id,ai_infor_roles_id,role_id,role_name,ai_infor_user_assignments_id,status_code,identity2,created_on_ts,created_by,manager_profileid,profile_status,profile_language,profile_timezone,profile_locale,variation_id,is_bootstrap_user
1422,982.0,31312.0,8.0,61.0,GRID-Administrator,GRID-Administrator,10264.0,Enabled,cb109bcb-5feb-49d4-b5a0-61791bf1f64f,2022-08-12T11:31:57.221+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638034863337205967,0
1423,982.0,31312.0,8.0,59.0,GRID-SystemAdministrator,GRID-SystemAdministrator,10265.0,Enabled,cb109bcb-5feb-49d4-b5a0-61791bf1f64f,2022-08-12T11:31:57.221+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638034863337205967,0
1424,982.0,31312.0,8.0,60.0,GRID-Viewer,GRID-Viewer,10266.0,Enabled,cb109bcb-5feb-49d4-b5a0-61791bf1f64f,2022-08-12T11:31:57.221+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638034863337205967,0
1425,1002.0,1116.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2620.0,Disabled,1d4625e5-8991-4e60-a711-34ef06ae4a19,2022-08-17T09:44:59.543+0000,1.0,0.0,Disabled,en-US,Eastern Standard Time,en-US,637963356117706202,0
1426,1003.0,1117.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2621.0,Enabled,4662d7f5-e259-4747-bcaa-9e8ccc6a12e6,2022-08-17T09:44:59.818+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637963262865765244,0
1427,1006.0,1118.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2622.0,Removed,845178b7-5699-45d5-9891-7835ae2f6f27,2022-08-17T10:07:16.860+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637963357736146774,0
1428,1014.0,1137.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2713.0,Enabled,93a8ff22-73b7-4b94-8997-15dedad8e27e,2022-08-17T12:24:56.201+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637963358639110831,0
1429,1029.0,1164.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2842.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1430,1029.0,1164.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,2852.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1431,1029.0,1170.0,8.0,65.0,IDM-SuperUser,IDM-SuperUser,2853.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1432,1029.0,1170.0,8.0,62.0,IDM-User,IDM-User,2854.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1433,1029.0,1171.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,2855.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1434,1029.0,1171.0,9.0,140.0,IGRC-Data Protection Officer,IGRC-Data Protection Officer,2856.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1435,1029.0,1171.0,9.0,147.0,IGRC-Emergency Access,IGRC-Emergency Access,2857.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1436,1029.0,1171.0,9.0,149.0,IGRC-Self Service,IGRC-Self Service,2858.0,Enabled,037b46d5-169e-4612-a5f7-382f94629311,2023-01-24T07:23:01.346+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091217334151,0
1437,1030.0,1165.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2843.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1438,1030.0,1165.0,1.0,27.0,Infor-SystemAdministrator,Infor-SystemAdministrator,2845.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1439,1030.0,1167.0,8.0,65.0,IDM-SuperUser,IDM-SuperUser,2846.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1440,1030.0,1168.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,2847.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1441,1030.0,1168.0,9.0,140.0,IGRC-Data Protection Officer,IGRC-Data Protection Officer,2848.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1442,1030.0,1168.0,9.0,147.0,IGRC-Emergency Access,IGRC-Emergency Access,2849.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1443,1030.0,1168.0,9.0,149.0,IGRC-Self Service,IGRC-Self Service,2850.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1444,1030.0,1167.0,8.0,62.0,IDM-User,IDM-User,2862.0,Enabled,ff4efc2c-fa86-401f-a7ae-32ccbcdbac85,2023-01-24T07:23:01.348+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637964091584245343,0
1445,1114.0,1198.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,2915.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1446,1114.0,1202.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,2920.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1447,1114.0,1202.0,9.0,141.0,IGRC-Approval Process Manager,IGRC-Approval Process Manager,2921.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1448,1114.0,1202.0,9.0,149.0,IGRC-Self Service,IGRC-Self Service,2928.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1449,1114.0,31838.0,8.0,64.0,IDM-Administrator,IDM-Administrator,11461.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1450,1114.0,31838.0,8.0,63.0,IDM-AdvancedUser,IDM-AdvancedUser,11462.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1451,1114.0,31838.0,8.0,66.0,IDM-RelatedInformationUser,IDM-RelatedInformationUser,11463.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1452,1114.0,31838.0,8.0,67.0,IDM-SignatureUser,IDM-SignatureUser,11464.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1453,1114.0,31838.0,8.0,65.0,IDM-SuperUser,IDM-SuperUser,11465.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1454,1114.0,31838.0,8.0,62.0,IDM-User,IDM-User,11466.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1455,1114.0,1202.0,9.0,143.0,IGRC-Certification Administrator,IGRC-Certification Administrator,11479.0,Enabled,9acda36e-b165-4e40-9576-b52e9199a43d,2022-08-22T12:50:56.574+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638049709837271989,0
1456,1173.0,1223.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3001.0,Enabled,26dfe2d7-015a-4d7d-89ff-6137b3be2124,2022-08-23T06:06:17.030+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638072919299179056,0
1457,1208.0,1245.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3108.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1458,1208.0,1247.0,2.0,34.0,HOMEPAGES-Administrator,HOMEPAGES-Administrator,3110.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1459,1208.0,1247.0,2.0,36.0,HOMEPAGES-User,HOMEPAGES-User,3111.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1460,1208.0,1248.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,3112.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1461,1208.0,1248.0,9.0,143.0,IGRC-Certification Administrator,IGRC-Certification Administrator,3113.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1462,1208.0,1248.0,9.0,137.0,IGRC-General User,IGRC-General User,3114.0,Enabled,5d18a7b2-205e-42b4-bd2b-9ebb949671a5,2022-08-23T09:59:42.338+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100760371517923,0
1463,1261.0,1284.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3179.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1464,1261.0,1291.0,9.0,138.0,IGRC-Business Process Owner,IGRC-Business Process Owner,3189.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1465,1261.0,1292.0,28.0,1146.0,PPROLEONE   _infor_ln,PPROLEONE,3190.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1466,1261.0,1292.0,28.0,1146.0,PPROLEONE   _infor_ln,PPROLEONE,3190.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1467,1261.0,1292.0,28.0,1153.0,PPROLETEN   _infor_ln,PPROLETEN,3198.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1468,1261.0,1292.0,28.0,1153.0,PPROLETEN   _infor_ln,PPROLETEN,3198.0,Enabled,202dcdca-67ca-46c5-83b2-8aa2c06c9504,2022-08-24T07:24:24.321+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637992638519760120,0
1469,1338.0,1367.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3314.0,Enabled,f2303211-a97b-48ac-8c4d-8cd2acfb615d,2022-08-25T07:17:29.461+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970086906754503,0
1470,1338.0,1369.0,9.0,12619.0,Custom_Reviewer_Test,Custom_Reviewer_Test,3316.0,Enabled,f2303211-a97b-48ac-8c4d-8cd2acfb615d,2022-08-25T07:17:29.461+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970086906754503,0
1471,1348.0,1380.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3333.0,Enabled,3b83787f-8212-47d8-9148-c66c24ffbd62,2022-08-25T09:24:45.131+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970163642587925,0
1472,1348.0,1382.0,9.0,1145.0,Administrator with Data,Administrator with Data,3335.0,Enabled,3b83787f-8212-47d8-9148-c66c24ffbd62,2022-08-25T09:24:45.131+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970163642587925,0
1473,1348.0,1382.0,9.0,7889.0,All Menus with Admin Level Data,All Menus with Admin Level Data,3336.0,Enabled,3b83787f-8212-47d8-9148-c66c24ffbd62,2022-08-25T09:24:45.131+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970163642587925,0
1474,1348.0,1382.0,9.0,7888.0,All Menus withot Admin Data,All Menus withot Admin Data,3337.0,Enabled,3b83787f-8212-47d8-9148-c66c24ffbd62,2022-08-25T09:24:45.131+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637970163642587925,0
1475,1392.0,1405.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3448.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1476,1392.0,1407.0,31.0,10354.0,"CF,1,2",Role with two c,3775.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1477,1392.0,1407.0,31.0,9837.0,CFROLE01,CFROLE01-003,3776.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1478,1392.0,1407.0,31.0,9981.0,TESTYR,TESTYR,3777.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1479,1392.0,1407.0,31.0,9843.0,TESTYR1,TestYR1N,3778.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1480,1392.0,1407.0,31.0,7783.0,NCALLFUNC1,Test Role for N,3790.0,Enabled,69871665-2ba8-4ce6-a3bf-f6090e51998c,2022-08-26T05:53:01.228+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637979711238166405,0
1481,1416.0,1427.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3481.0,Enabled,081540a2-a7ad-4f42-92e8-74ca3c1e23c2,2022-08-26T08:59:21.920+0000,1.0,0.0,Enabled,de-DE,GMT Standard Time,de-DE,637971013505940549,0
1482,1416.0,1429.0,8.0,62.0,IDM-User,IDM-User,3483.0,Enabled,081540a2-a7ad-4f42-92e8-74ca3c1e23c2,2022-08-26T08:59:21.920+0000,1.0,0.0,Enabled,de-DE,GMT Standard Time,de-DE,637971013505940549,0
1483,1416.0,1430.0,9.0,143.0,IGRC-Certification Administrator,IGRC-Certification Administrator,3484.0,Enabled,081540a2-a7ad-4f42-92e8-74ca3c1e23c2,2022-08-26T08:59:21.920+0000,1.0,0.0,Enabled,de-DE,GMT Standard Time,de-DE,637971013505940549,0
1484,1432.0,1434.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3488.0,Removed,67c4bc94-171b-452b-98c7-a9ae30428af1,2022-08-26T10:53:57.249+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637971080460122075,0
1485,1445.0,1436.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3490.0,Removed,5952a071-422a-41f2-a60d-af1e77c82364,2022-08-26T13:49:28.797+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637971196407783523,0
1486,1445.0,1438.0,13.0,748.0,SSD1_CAI_SameRole1,APP SDInstance Scenario1_SameRole1Role1,3492.0,Removed,5952a071-422a-41f2-a60d-af1e77c82364,2022-08-26T13:49:28.797+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637971196407783523,0
1487,1513.0,1449.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3529.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1488,1513.0,1451.0,9.0,1145.0,Administrator with Data,Administrator with Data,3531.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1489,1513.0,1451.0,9.0,12619.0,Custom_Reviewer_Test,Custom_Reviewer_Test,3532.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1490,1513.0,1452.0,8.0,61.0,GRID-Administrator,GRID-Administrator,3533.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1491,1513.0,1452.0,8.0,60.0,GRID-Viewer,GRID-Viewer,3534.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1492,1513.0,1452.0,8.0,64.0,IDM-Administrator,IDM-Administrator,3535.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1493,1513.0,1453.0,6.0,56.0,GRID-Administrator,GRID-Administrator,3536.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1494,1513.0,1453.0,6.0,55.0,GRID-Viewer,GRID-Viewer,3537.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1495,1513.0,1454.0,3.0,39.0,IONAPI-User,IONAPI-User,3538.0,Enabled,ff40bf96-673d-4e7d-858d-921c967136c7,2022-08-30T13:28:55.645+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637974648514126759,0
1496,1545.0,1463.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3581.0,Removed,e94cb115-7e1f-422a-861e-b5ee9afb061a,2022-08-31T05:45:11.454+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637975215066385837,0
1497,1556.0,1469.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3594.0,Removed,9c8f6294-1032-43b5-96c6-fdb3e5695b3e,2022-09-01T05:05:16.681+0000,1.0,0.0,Removed,en-US,Eastern Standard Time,en-US,637976055259810732,0
1498,1586.0,1488.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3690.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1499,1586.0,1490.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,3692.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1500,1586.0,1490.0,9.0,143.0,IGRC-Certification Administrator,IGRC-Certification Administrator,11483.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1501,1586.0,1488.0,1.0,25.0,UserAdmin,UserAdmin,18482.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1502,1586.0,33932.0,8.0,62.0,IDM-User,IDM-User,18483.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1503,1586.0,1490.0,9.0,149.0,IGRC-Self Service,IGRC-Self Service,18486.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1504,1586.0,33934.0,3.0,40.0,IONAPI-Administrator,IONAPI-Administrator,18487.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1505,1586.0,33934.0,3.0,38.0,IONAPI-Tracing,IONAPI-Tracing,18488.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1506,1586.0,33934.0,3.0,39.0,IONAPI-User,IONAPI-User,18489.0,Enabled,4f2ae8e6-c105-467e-b748-62c06ec4bec9,2022-09-02T12:34:32.356+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638104011922431073,0
1507,1588.0,1491.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3693.0,Enabled,a2c9e8cf-b409-48e8-8657-0eb0e6574355,2022-09-02T12:39:52.985+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,637977191787279482,0
1508,1620.0,1512.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3779.0,Enabled,b3d728ee-4199-44ad-a85e-3512015231fe,2022-09-05T07:12:40.933+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100765730480058,0
1509,1620.0,1514.0,9.0,137.0,IGRC-General User,IGRC-General User,3781.0,Enabled,b3d728ee-4199-44ad-a85e-3512015231fe,2022-09-05T07:12:40.933+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100765730480058,0
1510,1620.0,1514.0,9.0,18893.0,test_provision_data_access,test_provision_data_access,5874.0,Enabled,b3d728ee-4199-44ad-a85e-3512015231fe,2022-09-05T07:12:40.933+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100765730480058,0
1511,1620.0,1514.0,9.0,37092.0,test_custom_VM,test_custom_VM,9388.0,Enabled,b3d728ee-4199-44ad-a85e-3512015231fe,2022-09-05T07:12:40.933+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100765730480058,0
1512,1620.0,1514.0,9.0,138.0,IGRC-Business Process Owner,IGRC-Business Process Owner,10524.0,Enabled,b3d728ee-4199-44ad-a85e-3512015231fe,2022-09-05T07:12:40.933+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638100765730480058,0
1513,1625.0,1517.0,1.0,2.0,Infor-SuiteUser,Infor-SuiteUser,3784.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1514,1625.0,1519.0,9.0,137.0,IGRC-General User,IGRC-General User,3786.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1515,1625.0,1519.0,9.0,37092.0,test_custom_VM,test_custom_VM,9386.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1516,1625.0,1519.0,9.0,135.0,IGRC-Administrator,IGRC-Administrator,16854.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1517,1625.0,1519.0,9.0,141.0,IGRC-Approval Process Manager,IGRC-Approval Process Manager,16855.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1518,1625.0,1519.0,9.0,136.0,IGRC-Auditor,IGRC-Auditor,16856.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1519,1625.0,1519.0,9.0,138.0,IGRC-Business Process Owner,IGRC-Business Process Owner,16857.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1520,1625.0,1519.0,9.0,143.0,IGRC-Certification Administrator,IGRC-Certification Administrator,16858.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1521,1625.0,1519.0,9.0,145.0,IGRC-Certification Auditor,IGRC-Certification Auditor,16859.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
1522,1625.0,1519.0,9.0,144.0,IGRC-Certification Process Owner,IGRC-Certification Process Owner,16860.0,Enabled,7cf136de-f8ae-42f5-a3ef-3392f80c2b94,2022-09-05T09:04:04.592+0000,1.0,0.0,Enabled,en-US,Eastern Standard Time,en-US,638102233358613712,0
